Date,USD Price
23/12/2022,16779.1
22/12/2022,16820.6
21/12/2022,16831.8
20/12/2022,16902.8
19/12/2022,16441.3
18/12/2022,16741.1
17/12/2022,16777.1
16/12/2022,16629.6
15/12/2022,17356.1
14/12/2022,17796.4
13/12/2022,17778.6
12/12/2022,17210.4
11/12/2022,17093.3
10/12/2022,17127.2
09/12/2022,17125.7
08/12/2022,17225.7
07/12/2022,16835.2
06/12/2022,17089.3
05/12/2022,16966.5
04/12/2022,17112.6
03/12/2022,16884.5
02/12/2022,17093.6
01/12/2022,16972
30/11/2022,17163.9
29/11/2022,16440.4
28/11/2022,16211.7
27/11/2022,16425.6
26/11/2022,16456.5
25/11/2022,16512.3
24/11/2022,16601.2
23/11/2022,16623.9
22/11/2022,16212.9
21/11/2022,15776.2
20/11/2022,16286.7
19/11/2022,16699.2
18/11/2022,16638.3
17/11/2022,16691.2
16/11/2022,16540.5
15/11/2022,16895.1
14/11/2022,16613.7
13/11/2022,16324.5
12/11/2022,16795.2
11/11/2022,17049.9
10/11/2022,17589.1
09/11/2022,15886.9
08/11/2022,18527.4
07/11/2022,20589
06/11/2022,20916.3
05/11/2022,21301.6
04/11/2022,21145.9
03/11/2022,20206.4
02/11/2022,20154.4
01/11/2022,20483.5
31/10/2022,20496.3
30/10/2022,20626.3
29/10/2022,20809.8
28/10/2022,20594.4
27/10/2022,20292.9
26/10/2022,20769.5
25/10/2022,20082.7
24/10/2022,19331.5
23/10/2022,19571.2
22/10/2022,19204.8
21/10/2022,19162.6
20/10/2022,19042.9
19/10/2022,19123.9
18/10/2022,19328.2
17/10/2022,19548.2
16/10/2022,19261.9
15/10/2022,19068.7
14/10/2022,19181.8
13/10/2022,19379.8
12/10/2022,19154.8
11/10/2022,19059.1
10/10/2022,19134.6
09/10/2022,19441
08/10/2022,19415
07/10/2022,19531.3
06/10/2022,19956.7
05/10/2022,20157.5
04/10/2022,20340.2
03/10/2022,19628.3
02/10/2022,19052.2
01/10/2022,19311.9
30/09/2022,19423
29/09/2022,19593
28/09/2022,19411
27/09/2022,19081
26/09/2022,19225.7
25/09/2022,18803.2
24/09/2022,18925.2
23/09/2022,19293.5
22/09/2022,19404
21/09/2022,18489
20/09/2022,18872.4
19/09/2022,19538.9
18/09/2022,19418.8
17/09/2022,20113.5
16/09/2022,19802.4
15/09/2022,19701.7
14/09/2022,20222.5
13/09/2022,20175.5
12/09/2022,22395.3
11/09/2022,21834.9
10/09/2022,21650.4
09/09/2022,21365.2
08/09/2022,19317.4
07/09/2022,19281.5
06/09/2022,18786.4
05/09/2022,19793.1
04/09/2022,19999.9
03/09/2022,19831.4
02/09/2022,19952.7
01/09/2022,20126.1
31/08/2022,20043.9
30/08/2022,19792.6
29/08/2022,20295.8
28/08/2022,19550.2
27/08/2022,20033.9
26/08/2022,20249.9
25/08/2022,21565.4
24/08/2022,21365.2
23/08/2022,21517.2
22/08/2022,21416.3
21/08/2022,21517.2
20/08/2022,21138.9
19/08/2022,20831.3
18/08/2022,23203.6
17/08/2022,23338
16/08/2022,23856.8
15/08/2022,24101.7
14/08/2022,24302.8
13/08/2022,24442.5
12/08/2022,24398.7
11/08/2022,23935.3
10/08/2022,23962.9
09/08/2022,23146.7
08/08/2022,23816.3
07/08/2022,23175.3
06/08/2022,22944.2
05/08/2022,23308.2
04/08/2022,22612.1
03/08/2022,22820.8
02/08/2022,22988.6
01/08/2022,23271.2
31/07/2022,23303.4
30/07/2022,23634.2
29/07/2022,23774.3
28/07/2022,23850
27/07/2022,22958.3
26/07/2022,21248.7
25/07/2022,21301.9
24/07/2022,22582.1
23/07/2022,22460.4
22/07/2022,22675.2
21/07/2022,23153
20/07/2022,23215.2
19/07/2022,23410.2
18/07/2022,22525.8
17/07/2022,20785.6
16/07/2022,21209.9
15/07/2022,20825.1
14/07/2022,20586
13/07/2022,20250
12/07/2022,19330.9
11/07/2022,19963.2
10/07/2022,20847.4
09/07/2022,21587.5
08/07/2022,21611.2
07/07/2022,21637.8
06/07/2022,20561.1
05/07/2022,20200.6
04/07/2022,20215.8
03/07/2022,19309.9
02/07/2022,19243.2
01/07/2022,19262.9
30/06/2022,19926.6
29/06/2022,20111.3
28/06/2022,20278
27/06/2022,20730.2
26/06/2022,21043.5
25/06/2022,21489.9
24/06/2022,21226.9
23/06/2022,21100.7
22/06/2022,19965.8
21/06/2022,20720.4
20/06/2022,20572.3
19/06/2022,20577.2
18/06/2022,18986.5
17/06/2022,20444.6
16/06/2022,20386.6
15/06/2022,22577.9
14/06/2022,22157.3
13/06/2022,22448
12/06/2022,26606.3
11/06/2022,28403.4
10/06/2022,29083.3
09/06/2022,30097.8
08/06/2022,30201.6
07/06/2022,31128.8
06/06/2022,31367.6
05/06/2022,29913
04/06/2022,29864.3
03/06/2022,29700.9
02/06/2022,30455.5
01/06/2022,29798.5
31/05/2022,31793.4
30/05/2022,31723.3
29/05/2022,29465.2
28/05/2022,29027.1
27/05/2022,28601.2
26/05/2022,29203.5
25/05/2022,29540.6
24/05/2022,29648.7
23/05/2022,29093.3
22/05/2022,30286.6
21/05/2022,29434.6
20/05/2022,29178.6
19/05/2022,30305.9
18/05/2022,28683.7
17/05/2022,30437.5
16/05/2022,29849
15/05/2022,31308.7
14/05/2022,30080.4
13/05/2022,29284.4
12/05/2022,28976
11/05/2022,29068.2
10/05/2022,31007.5
09/05/2022,30095
08/05/2022,34060
07/05/2022,35468
06/05/2022,36009
05/05/2022,36544
04/05/2022,39688
03/05/2022,37718
02/05/2022,38514
01/05/2022,38461
30/04/2022,37650
29/04/2022,38581
28/04/2022,39748
27/04/2022,39243
26/04/2022,38113
25/04/2022,40427
24/04/2022,39464
23/04/2022,39418
22/04/2022,39709
21/04/2022,40482
20/04/2022,41368
19/04/2022,41503
18/04/2022,40803
17/04/2022,39703
16/04/2022,40382
15/04/2022,40560
14/04/2022,39936
13/04/2022,41133
12/04/2022,40078
11/04/2022,39497
10/04/2022,42138
09/04/2022,42767
08/04/2022,42275
07/04/2022,43448
06/04/2022,43173
05/04/2022,45506
04/04/2022,46629
03/04/2022,46407
02/04/2022,45811
01/04/2022,46297
31/03/2022,45525
30/03/2022,47075
29/03/2022,47449
28/03/2022,47105
27/03/2022,46859
26/03/2022,44548
25/03/2022,44331
24/03/2022,44013
23/03/2022,42912
22/03/2022,42373
21/03/2022,41022
20/03/2022,41276
19/03/2022,42233
18/03/2022,41767.8
17/03/2022,40914.8
16/03/2022,41118.7
15/03/2022,39285.7
14/03/2022,39671.1
13/03/2022,37792.4
12/03/2022,38814.3
11/03/2022,38730.2
10/03/2022,39416.3
09/03/2022,41929
08/03/2022,38744.8
07/03/2022,38024.8
06/03/2022,38403.1
05/03/2022,39395.8
04/03/2022,39142.7
03/03/2022,42463
02/03/2022,43912.8
01/03/2022,44420.3
28/02/2022,43188.2
27/02/2022,37689.1
26/02/2022,39115.5
25/02/2022,39209.6
24/02/2022,38339.2
23/02/2022,37224.6
22/02/2022,38248.2
21/02/2022,37017.7
20/02/2022,38355
19/02/2022,40090.3
18/02/2022,40000.1
17/02/2022,40552.8
16/02/2022,43883.6
15/02/2022,44544.4
14/02/2022,42550.3
13/02/2022,42061.1
12/02/2022,42205.2
11/02/2022,42388.4
10/02/2022,43521
09/02/2022,44388.9
08/02/2022,44038.2
07/02/2022,43833.9
06/02/2022,42392.2
05/02/2022,41412.1
04/02/2022,41567.6
03/02/2022,37287.8
02/02/2022,36890.2
01/02/2022,38709.7
31/01/2022,38498.6
30/01/2022,37917.7
29/01/2022,38170.8
28/01/2022,37745.1
27/01/2022,37164.3
26/01/2022,36800.4
25/01/2022,36950.6
24/01/2022,36686.3
23/01/2022,36269.5
22/01/2022,35075.2
21/01/2022,36475.5
20/01/2022,40715.9
19/01/2022,41677.8
18/01/2022,42364.6
17/01/2022,42209.3
16/01/2022,43079.1
15/01/2022,43097
14/01/2022,43073.3
13/01/2022,42560
12/01/2022,43901
11/01/2022,42733.2
10/01/2022,41832.2
09/01/2022,41848.3
08/01/2022,41672
07/01/2022,41546.7
06/01/2022,43097.5
05/01/2022,43425.9
04/01/2022,45837.3
03/01/2022,46430.2
02/01/2022,47311.8
01/01/2022,47738
31/12/2021,46219.5
30/12/2021,47123.3
29/12/2021,46461.7
28/12/2021,47545.2
27/12/2021,50678.2
26/12/2021,50779.9
25/12/2021,50406.4
24/12/2021,50786.1
23/12/2021,50801
22/12/2021,48599.7
21/12/2021,48902
20/12/2021,46895.2
19/12/2021,46704.5
18/12/2021,46856.2
17/12/2021,46172.2
16/12/2021,47628.2
15/12/2021,48871.5
14/12/2021,48366.5
13/12/2021,46703.6
12/12/2021,50081
11/12/2021,49314.5
10/12/2021,47137.2
09/12/2021,47596.6
08/12/2021,50473.9
07/12/2021,50595.2
06/12/2021,50562.1
05/12/2021,49405.5
04/12/2021,49195.2
03/12/2021,53631.5
02/12/2021,56496
01/12/2021,57210.3
30/11/2021,56882.9
29/11/2021,57794.8
28/11/2021,57291.5
27/11/2021,54765.9
26/11/2021,53730.9
25/11/2021,58935.1
24/11/2021,57171.7
23/11/2021,57573.2
22/11/2021,56308.8
21/11/2021,58714.3
20/11/2021,59717.6
19/11/2021,58083.4
18/11/2021,56955.3
17/11/2021,60367.8
16/11/2021,60089.1
15/11/2021,63597.9
14/11/2021,65508.2
13/11/2021,64398.6
12/11/2021,64134.5
11/11/2021,64806.7
10/11/2021,64932.6
09/11/2021,66904.4
08/11/2021,67527.9
07/11/2021,63273.2
06/11/2021,61483.9
05/11/2021,60974.3
04/11/2021,61412.6
03/11/2021,62918.5
02/11/2021,63221.7
01/11/2021,60915.3
31/10/2021,61309.6
30/10/2021,61840.1
29/10/2021,62242.8
28/10/2021,60582.5
27/10/2021,58438.1
26/10/2021,60310.8
25/10/2021,63067
24/10/2021,60866.5
23/10/2021,61312.5
22/10/2021,60690.3
21/10/2021,62210.2
20/10/2021,65979.1
19/10/2021,64278.5
18/10/2021,62056.3
17/10/2021,61527.5
16/10/2021,60861.1
15/10/2021,61672.5
14/10/2021,57345.8
13/10/2021,57380.1
12/10/2021,56015.9
11/10/2021,57477.3
10/10/2021,54687.7
09/10/2021,54942.5
08/10/2021,53914.7
07/10/2021,53783.9
06/10/2021,55323.2
05/10/2021,51469.3
04/10/2021,49227.3
03/10/2021,48200.1
02/10/2021,47666.9
01/10/2021,48146
30/09/2021,43823.3
29/09/2021,41536.8
28/09/2021,41022.3
27/09/2021,42172.6
26/09/2021,43203.4
25/09/2021,42686.8
24/09/2021,42819.9
23/09/2021,44869.2
22/09/2021,43551.6
21/09/2021,40651.3
20/09/2021,42870.6
19/09/2021,47238.7
18/09/2021,48306.7
17/09/2021,47282.8
16/09/2021,47748
15/09/2021,48130.6
14/09/2021,47077.5
13/09/2021,44949.5
12/09/2021,46062.3
11/09/2021,45161.9
10/09/2021,44842.8
09/09/2021,46385.6
08/09/2021,46061.4
07/09/2021,46779.6
06/09/2021,52672.1
05/09/2021,51768.6
04/09/2021,49918.4
03/09/2021,49999
02/09/2021,49274.3
01/09/2021,48819.4
31/08/2021,47130.4
30/08/2021,46992.7
29/08/2021,48777.4
28/08/2021,48897.1
27/08/2021,49064.3
26/08/2021,46831.6
25/08/2021,48994.5
24/08/2021,47714.7
23/08/2021,49539.7
22/08/2021,49254.5
21/08/2021,48875.8
20/08/2021,49324
19/08/2021,46755.9
18/08/2021,44723.8
17/08/2021,44691.6
16/08/2021,45996.3
15/08/2021,46991.3
14/08/2021,47081.5
13/08/2021,47809.1
12/08/2021,44403.4
11/08/2021,45564.3
10/08/2021,45593.8
09/08/2021,46284.3
08/08/2021,43792.8
07/08/2021,44614.2
06/08/2021,42795.4
05/08/2021,40867.2
04/08/2021,39736.9
03/08/2021,38130.3
02/08/2021,39168.4
01/08/2021,39878.3
31/07/2021,41553.7
30/07/2021,42203.4
29/07/2021,40001.4
28/07/2021,40003.2
27/07/2021,39452
26/07/2021,37276.6
25/07/2021,35391.1
24/07/2021,33824.8
23/07/2021,33603.3
22/07/2021,32298.9
21/07/2021,32131.4
20/07/2021,29793.8
19/07/2021,30837.2
18/07/2021,31785.4
17/07/2021,31518.6
16/07/2021,31394
15/07/2021,31840.5
14/07/2021,32820.7
13/07/2021,32728.1
12/07/2021,33113
11/07/2021,34227.7
10/07/2021,33510.6
09/07/2021,33797.4
08/07/2021,32866.3
07/07/2021,33867.8
06/07/2021,34225.6
05/07/2021,33687.8
04/07/2021,35298.2
03/07/2021,34742.8
02/07/2021,33813.4
01/07/2021,33543.6
30/06/2021,35026.9
29/06/2021,35834.7
28/06/2021,34475.9
27/06/2021,34678.5
26/06/2021,32243.4
25/06/2021,31594
24/06/2021,34665.8
23/06/2021,33674.3
22/06/2021,32496.4
21/06/2021,31692
20/06/2021,35595.8
19/06/2021,35513.4
18/06/2021,35749.4
17/06/2021,38052
16/06/2021,38336
15/06/2021,40156.1
14/06/2021,40529.4
13/06/2021,39022.9
12/06/2021,35467.5
11/06/2021,37314.6
10/06/2021,36649.4
09/06/2021,37332.2
08/06/2021,33382.9
07/06/2021,33578
06/06/2021,35815.4
05/06/2021,35520
04/06/2021,36851.3
03/06/2021,39187.3
02/06/2021,37555.8
01/06/2021,36687.6
31/05/2021,37298.6
30/05/2021,35652.8
29/05/2021,34584.6
28/05/2021,35662.5
27/05/2021,38417.3
26/05/2021,39249.2
25/05/2021,38378.3
24/05/2021,38750.6
23/05/2021,34679.7
22/05/2021,37448.3
21/05/2021,37297.4
20/05/2021,40717.2
19/05/2021,36720.5
18/05/2021,42897.3
17/05/2021,43541.3
16/05/2021,46426.4
15/05/2021,46708.8
14/05/2021,49839.8
13/05/2021,49704.6
12/05/2021,49384.2
11/05/2021,56695.7
10/05/2021,55848.9
09/05/2021,58238.3
08/05/2021,58840.1
07/05/2021,57337.2
06/05/2021,56405.4
05/05/2021,57441.3
04/05/2021,53741.5
03/05/2021,57169.8
02/05/2021,56603.8
01/05/2021,57807.1
30/04/2021,57720.3
29/04/2021,53560.8
28/04/2021,54841.4
27/04/2021,55036.5
26/04/2021,54020.5
25/04/2021,48963.6
24/04/2021,50088.9
23/04/2021,51143.6
22/04/2021,51729.5
21/04/2021,53820.2
20/04/2021,56483.2
19/04/2021,55646.1
18/04/2021,56207.1
17/04/2021,60041.9
16/04/2021,61379.7
15/04/2021,63216
14/04/2021,62980.4
13/04/2021,63540.9
12/04/2021,59863.8
11/04/2021,59978.7
10/04/2021,59748.4
09/04/2021,58118.7
08/04/2021,58077.4
07/04/2021,55948.7
06/04/2021,57996.3
05/04/2021,58993.4
04/04/2021,58199.9
03/04/2021,57059.9
02/04/2021,58977.3
01/04/2021,58718.3
31/03/2021,58763.7
30/03/2021,58771.3
29/03/2021,57616.2
28/03/2021,55765.2
27/03/2021,55862.9
26/03/2021,55036.1
25/03/2021,51322.3
24/03/2021,52325.4
23/03/2021,54452.5
22/03/2021,54158.3
21/03/2021,57383.8
20/03/2021,58093.4
19/03/2021,58088
18/03/2021,57656
17/03/2021,58913.5
16/03/2021,56889.7
15/03/2021,55791.3
14/03/2021,59113.7
13/03/2021,61195.3
12/03/2021,57265.1
11/03/2021,57799.5
10/03/2021,55851.9
09/03/2021,54879
08/03/2021,52311
07/03/2021,50982.3
06/03/2021,48855.6
05/03/2021,48792.5
04/03/2021,48428
03/03/2021,50395.1
02/03/2021,48424.2
01/03/2021,49595.5
28/02/2021,45164
27/02/2021,46136.7
26/02/2021,46345.6
25/02/2021,46928.5
24/02/2021,49697.5
23/02/2021,48911.2
22/02/2021,54111.8
21/02/2021,57433.8
20/02/2021,55923.7
19/02/2021,55906.6
18/02/2021,51582.2
17/02/2021,52079.2
16/02/2021,49169.7
15/02/2021,47936.3
14/02/2021,48643.4
13/02/2021,47168.7
12/02/2021,47371.7
11/02/2021,47990.7
10/02/2021,44836
09/02/2021,46508.6
08/02/2021,46395.7
07/02/2021,38852.9
06/02/2021,39256.6
05/02/2021,38297.6
04/02/2021,36982.1
03/02/2021,37646.8
02/02/2021,35485.2
01/02/2021,33515.7
31/01/2021,33108.1
30/01/2021,34283.1
29/01/2021,34301.8
28/01/2021,33374.8
27/01/2021,30404
26/01/2021,32502.1
25/01/2021,32252.3
24/01/2021,32241.3
23/01/2021,32088.9
22/01/2021,33000.5
21/01/2021,30842.1
20/01/2021,35476.3
19/01/2021,36002.9
18/01/2021,36613.2
17/01/2021,35839.6
16/01/2021,36019.5
15/01/2021,36845.8
14/01/2021,39175.7
13/01/2021,37382.2
12/01/2021,34076.1
11/01/2021,35544.3
10/01/2021,38192.2
09/01/2021,40151.9
08/01/2021,40599.3
07/01/2021,39460.2
06/01/2021,36793.2
05/01/2021,33991.5
04/01/2021,32022.6
03/01/2021,32958.9
02/01/2021,32193.3
01/01/2021,29359.9
31/12/2020,28949.4
30/12/2020,28868.7
29/12/2020,27376
28/12/2020,27057.8
27/12/2020,26261.3
26/12/2020,26454.4
25/12/2020,24689.6
24/12/2020,23736.5
23/12/2020,23257.9
22/12/2020,23823.2
21/12/2020,22728.5
20/12/2020,23474.9
19/12/2020,23844
18/12/2020,23127.9
17/12/2020,22825.4
16/12/2020,21352.2
15/12/2020,19434.9
14/12/2020,19273.8
13/12/2020,19176.8
12/12/2020,18808.9
11/12/2020,18023.6
10/12/2020,18247.2
09/12/2020,18546
08/12/2020,18326.6
07/12/2020,19170.7
06/12/2020,19379.9
05/12/2020,19146.5
04/12/2020,18658.1
03/12/2020,19433.3
02/12/2020,19218.8
01/12/2020,18770.7
30/11/2020,19698.1
29/11/2020,18185.5
28/11/2020,17730.7
27/11/2020,17127.1
26/11/2020,17162
25/11/2020,18723
24/11/2020,19152.6
23/11/2020,18379.6
22/11/2020,18412.9
21/11/2020,18687.2
20/11/2020,18675.2
19/11/2020,17803.5
18/11/2020,17774.6
17/11/2020,17662.3
16/11/2020,16715.8
15/11/2020,15953
14/11/2020,16071
13/11/2020,16324.2
12/11/2020,16294.7
11/11/2020,15695.8
10/11/2020,15303.6
09/11/2020,15327.2
08/11/2020,15483.7
07/11/2020,14828.4
06/11/2020,15577.9
05/11/2020,15587.1
04/11/2020,14145.6
03/11/2020,14019.9
02/11/2020,13561.4
01/11/2020,13759.4
31/10/2020,13797.3
30/10/2020,13559.9
29/10/2020,13457.2
28/10/2020,13278.9
27/10/2020,13657.8
26/10/2020,13061.6
25/10/2020,13032.2
24/10/2020,13117.2
23/10/2020,12934.1
22/10/2020,12974.6
21/10/2020,12808.7
20/10/2020,11913.5
19/10/2020,11753.4
18/10/2020,11506.9
17/10/2020,11362.1
16/10/2020,11322
15/10/2020,11503
14/10/2020,11420.4
13/10/2020,11423.8
12/10/2020,11533.9
11/10/2020,11371
10/10/2020,11298.4
09/10/2020,11054.2
08/10/2020,10924.1
07/10/2020,10670.9
06/10/2020,10602.6
05/10/2020,10789.5
04/10/2020,10672.9
03/10/2020,10544.2
02/10/2020,10572.3
01/10/2020,10620.5
30/09/2020,10776.1
29/09/2020,10840.9
28/09/2020,10693.2
27/09/2020,10776.2
26/09/2020,10727.9
25/09/2020,10688.8
24/09/2020,10739.4
23/09/2020,10237.3
22/09/2020,10531.5
21/09/2020,10416.8
20/09/2020,10921.5
19/09/2020,11081.8
18/09/2020,10933
17/09/2020,10941.3
16/09/2020,10949.5
15/09/2020,10785.3
14/09/2020,10675.3
13/09/2020,10326
12/09/2020,10441.9
11/09/2020,10390.2
10/09/2020,10339.7
09/09/2020,10224.6
08/09/2020,10126.6
07/09/2020,10376.9
06/09/2020,10296.4
05/09/2020,10092.2
04/09/2020,10472.5
03/09/2020,10168.8
02/09/2020,11413.3
01/09/2020,11914.9
31/08/2020,11644.2
30/08/2020,11702
29/08/2020,11468.1
28/08/2020,11527.4
27/08/2020,11327.4
26/08/2020,11462.3
25/08/2020,11324.8
24/08/2020,11753.5
23/08/2020,11641.6
22/08/2020,11661.3
21/08/2020,11529.2
20/08/2020,11856.9
19/08/2020,11750.2
18/08/2020,11947.6
17/08/2020,12282.6
16/08/2020,11899
15/08/2020,11845.3
14/08/2020,11750.8
13/08/2020,11770.9
12/08/2020,11557.2
11/08/2020,11390.4
10/08/2020,11889.2
09/08/2020,11681.2
08/08/2020,11764.3
07/08/2020,11592
06/08/2020,11757.1
05/08/2020,11735.1
04/08/2020,11184.7
03/08/2020,11224.4
02/08/2020,11066.8
01/08/2020,11803.1
31/07/2020,11333.4
30/07/2020,11096.2
29/07/2020,11105.9
28/07/2020,10908.5
27/07/2020,11022.8
26/07/2020,9932.5
25/07/2020,9704.1
24/07/2020,9546.4
23/07/2020,9599.6
22/07/2020,9513.7
21/07/2020,9387.3
20/07/2020,9162.4
19/07/2020,9208
18/07/2020,9170.2
17/07/2020,9155.8
16/07/2020,9135.3
15/07/2020,9198.7
14/07/2020,9253.4
13/07/2020,9243.6
12/07/2020,9300.8
11/07/2020,9233.3
10/07/2020,9285.1
09/07/2020,9235.7
08/07/2020,9429.9
07/07/2020,9256
06/07/2020,9339
05/07/2020,9081
04/07/2020,9134.4
03/07/2020,9067.1
02/07/2020,9085.1
01/07/2020,9229.9
30/06/2020,9135.4
29/06/2020,9185.4
28/06/2020,9124
27/06/2020,9008.3
26/06/2020,9160
25/06/2020,9247.5
24/06/2020,9302
23/06/2020,9624.6
22/06/2020,9683.7
21/06/2020,9296.4
20/06/2020,9358.8
19/06/2020,9314
18/06/2020,9388.1
17/06/2020,9464.6
16/06/2020,9523.5
15/06/2020,9425.4
14/06/2020,9345.3
13/06/2020,9471.3
12/06/2020,9466.6
11/06/2020,9283.2
10/06/2020,9878.8
09/06/2020,9768.8
08/06/2020,9777.9
07/06/2020,9742.6
06/06/2020,9669.6
05/06/2020,9631.2
04/06/2020,9794.4
03/06/2020,9667.2
02/06/2020,9527.6
01/06/2020,10189.3
31/05/2020,9454.8
30/05/2020,9692.5
29/05/2020,9424.8
28/05/2020,9572.2
27/05/2020,9199.1
26/05/2020,8842.5
25/05/2020,8898.2
24/05/2020,8728.2
23/05/2020,9177
22/05/2020,9169.7
21/05/2020,9059
20/05/2020,9512.3
19/05/2020,9773.3
18/05/2020,9730.7
17/05/2020,9677.7
16/05/2020,9379.5
15/05/2020,9318
14/05/2020,9778.4
13/05/2020,9298.7
12/05/2020,8813.8
11/05/2020,8579.8
10/05/2020,8738.8
09/05/2020,9554.6
08/05/2020,9806.2
07/05/2020,9979.8
06/05/2020,9151.4
05/05/2020,9001
04/05/2020,8874.7
03/05/2020,8885.5
02/05/2020,8966.3
01/05/2020,8821.6
30/04/2020,8629
29/04/2020,8770.9
28/04/2020,7746.9
27/04/2020,7766
26/04/2020,7678.9
25/04/2020,7540.4
24/04/2020,7503.8
23/04/2020,7488.5
22/04/2020,7112.9
21/04/2020,6842.5
20/04/2020,6833.5
19/04/2020,7122.9
18/04/2020,7230.8
17/04/2020,7035.8
16/04/2020,7085.6
15/04/2020,6629.1
14/04/2020,6850.9
13/04/2020,6841.3
12/04/2020,6917.6
11/04/2020,6867.8
10/04/2020,6863.1
09/04/2020,7289
08/04/2020,7361.2
07/04/2020,7185.2
06/04/2020,7332.3
05/04/2020,6772.7
04/04/2020,6857.4
03/04/2020,6735.9
02/04/2020,6800.5
01/04/2020,6638.5
31/03/2020,6412.5
30/03/2020,6391
29/03/2020,5890.4
28/03/2020,6233.7
27/03/2020,6373.4
26/03/2020,6725.1
25/03/2020,6678.9
24/03/2020,6744.6
23/03/2020,6468.9
22/03/2020,5822.1
21/03/2020,6186.2
20/03/2020,6205.3
19/03/2020,6172
18/03/2020,5361.4
17/03/2020,5261.1
16/03/2020,5030
15/03/2020,5366.3
14/03/2020,5182.7
13/03/2020,5584.3
12/03/2020,4826
11/03/2020,7935.1
10/03/2020,7891.2
09/03/2020,7933
08/03/2020,8034.1
07/03/2020,8887.8
06/03/2020,9134.8
05/03/2020,9060.3
04/03/2020,8757.9
03/03/2020,8761.4
02/03/2020,8904.8
01/03/2020,8540
29/02/2020,8543.7
28/02/2020,8697.5
27/02/2020,8818.6
26/02/2020,8800.3
25/02/2020,9317.2
24/02/2020,9662.7
23/02/2020,9942.7
22/02/2020,9655.7
21/02/2020,9684.5
20/02/2020,9602.4
19/02/2020,9609.4
18/02/2020,10158.4
17/02/2020,9701.4
16/02/2020,9932.3
15/02/2020,9907.7
14/02/2020,10333
13/02/2020,10235.1
12/02/2020,10317.7
11/02/2020,10229.5
10/02/2020,9854.1
09/02/2020,10151.5
08/02/2020,9895.5
07/02/2020,9818.6
06/02/2020,9772
05/02/2020,9611.8
04/02/2020,9193.9
03/02/2020,9296.6
02/02/2020,9334.9
01/02/2020,9381.6
31/01/2020,9349.1
30/01/2020,9507.3
29/01/2020,9298.9
28/01/2020,9377.3
27/01/2020,8866.6
26/01/2020,8607.8
25/01/2020,8341.6
24/01/2020,8439.9
23/01/2020,8405.1
22/01/2020,8678.5
21/01/2020,8732.6
20/01/2020,8641.9
19/01/2020,8706.2
18/01/2020,8916.3
17/01/2020,8913.1
16/01/2020,8726.9
15/01/2020,8818.3
14/01/2020,8829.2
13/01/2020,8111.4
12/01/2020,8187.6
11/01/2020,8024.1
10/01/2020,8187.1
09/01/2020,7842.4
08/01/2020,8059.6
07/01/2020,8155.7
06/01/2020,7759.1
05/01/2020,7372.5
04/01/2020,7376.8
03/01/2020,7343.1
02/01/2020,6967
01/01/2020,7199.8
31/12/2019,7196.4
30/12/2019,7261.8
29/12/2019,7397.5
28/12/2019,7321.5
27/12/2019,7261.7
26/12/2019,7210.9
25/12/2019,7224.8
24/12/2019,7268.3
23/12/2019,7322.8
22/12/2019,7495.8
21/12/2019,7156.2
20/12/2019,7196.4
19/12/2019,7165.5
18/12/2019,7276
17/12/2019,6613.3
16/12/2019,6903.5
15/12/2019,7128.5
14/12/2019,7080.8
13/12/2019,7255.2
12/12/2019,7208
11/12/2019,7208
10/12/2019,7235.7
09/12/2019,7355.8
08/12/2019,7524.4
07/12/2019,7510.9
06/12/2019,7530.8
05/12/2019,7399.2
04/12/2019,7204.4
03/12/2019,7291.8
02/12/2019,7298.2
01/12/2019,7396.4
30/11/2019,7546.6
29/11/2019,7742.7
28/11/2019,7426.7
27/11/2019,7510.6
26/11/2019,7162.8
25/11/2019,7115.6
24/11/2019,6924.7
23/11/2019,7324.1
22/11/2019,7272.5
21/11/2019,7627.9
20/11/2019,8099.3
19/11/2019,8145.7
18/11/2019,8208.4
17/11/2019,8509.8
16/11/2019,8497.3
15/11/2019,8476.3
14/11/2019,8661.2
13/11/2019,8783.1
12/11/2019,8812.6
11/11/2019,8736.9
10/11/2019,9036.8
09/11/2019,8804.5
08/11/2019,8778.2
07/11/2019,9223.5
06/11/2019,9338.9
05/11/2019,9310.8
04/11/2019,9396.4
03/11/2019,9198.3
02/11/2019,9300.6
01/11/2019,9230.1
31/10/2019,9152.6
30/10/2019,9157.9
29/10/2019,9411.3
28/10/2019,9207.2
27/10/2019,9529.6
26/10/2019,9230.6
25/10/2019,8658.3
24/10/2019,7422.7
23/10/2019,7477
22/10/2019,8031.4
21/10/2019,8208.2
20/10/2019,8223.4
19/10/2019,7957.3
18/10/2019,7948.5
17/10/2019,8073.3
16/10/2019,8000.4
15/10/2019,8167.2
14/10/2019,8353.3
13/10/2019,8281.5
12/10/2019,8304.4
11/10/2019,8267.8
10/10/2019,8562.3
09/10/2019,8566.7
08/10/2019,8182.9
07/10/2019,8198.6
06/10/2019,7881.9
05/10/2019,8127.3
04/10/2019,8148.1
03/10/2019,8226.9
02/10/2019,8364.1
01/10/2019,8302.7
30/09/2019,8284.3
29/09/2019,8049.1
28/09/2019,8208.5
27/09/2019,8184.9
26/09/2019,8063.8
25/09/2019,8432.4
24/09/2019,8513.9
23/09/2019,9702.2
22/09/2019,10031.6
21/09/2019,9993
20/09/2019,10172.7
